standardName,state,year,month,period,main,costCenterMain,costCenterMainDesc,name1,name3,name5,obj2,obj3,obj4,obj6,name5desc,obj4desc,obj6desc,gfs2,gfs3,gfs4,gfs2desc,gfs3desc,gfs4Desc,originalBudget,totalBudget,actual
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,21,211,2111,,Ministry of Education and Higher Education,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,763632,636635,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,21,211,2112,,Ministry of Education and Higher Education,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,231600,193000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,21,213,2131,,Ministry of Education and Higher Education,Other employee costs,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,240000,1749600,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,22,221,2211,,Ministry of Education and Higher Education,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,36000,36000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,22,221,2213,,Ministry of Education and Higher Education,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,22,221,2214,,Ministry of Education and Higher Education,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,22,221,2215,,Ministry of Education and Higher Education,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,40000,40000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,22,221,2216,,Ministry of Education and Higher Education,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40201,22,226,2261,,Ministry of Education and Higher Education,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,,360000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,21,211,2111,,Somali National University,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,694848,579040,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,21,211,2112,,Somali National University,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,582000,485000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,221,2211,,Somali National University,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,221,2213,,Somali National University,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,221,2214,,Somali National University,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,221,2215,,Somali National University,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,221,2216,,Somali National University,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,18000,18000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,222,2221,,Somali National University,Education expenses,,22,222,2221,Use of goods and services,Education and training expenses,Education expenses,49100,49100,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40202,22,225,2255,,Somali National University,Other specialized materials and services,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,14965,14965,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,21,211,2111,,Somali Academy of Sciences and Arts,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,141612,118010,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,21,211,2112,,Somali Academy of Sciences and Arts,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,34800,29000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,22,221,2211,,Somali Academy of Sciences and Arts,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,22,221,2213,,Somali Academy of Sciences and Arts,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,22,221,2214,,Somali Academy of Sciences and Arts,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,22,221,2215,,Somali Academy of Sciences and Arts,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40203,22,221,2216,,Somali Academy of Sciences and Arts,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,18000,18000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,21,211,2112,,Intergovernmental Ackademy of Somali Language,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,116000,110000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,221,2211,,Intergovernmental Ackademy of Somali Language,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,5400,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,221,2212,,Intergovernmental Ackademy of Somali Language,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,,23000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,221,2213,,Intergovernmental Ackademy of Somali Language,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,221,2214,,Intergovernmental Ackademy of Somali Language,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,221,2215,,Intergovernmental Ackademy of Somali Language,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,6000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,221,2216,,Intergovernmental Ackademy of Somali Language,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,18000,18000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,402,40204,22,222,2222,,Intergovernmental Ackademy of Somali Language,Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,,9600,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,21,211,2111,,Ministry of Labor and Social Affairs,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,659688,516723.3333,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,21,211,2112,,Ministry of Labor and Social Affairs,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,116400,93333.33333,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,21,213,2131,,Ministry of Labor and Social Affairs,Other employee costs,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,51210,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,22,221,2211,,Ministry of Labor and Social Affairs,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,6000
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,22,221,2213,,Ministry of Labor and Social Affairs,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,22,221,2214,,Ministry of Labor and Social Affairs,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,22,221,2215,,Ministry of Labor and Social Affairs,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,22,221,2216,,Ministry of Labor and Social Affairs,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,6000
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,403,40301,22,226,2261,,Ministry of Labor and Social Affairs,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,150000,250000,31041
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,21,211,2111,,Ministry of Youth and Sport,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,386400,315262.5,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,21,211,2112,,Ministry of Youth and Sport,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,106800,89000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,22,221,2211,,Ministry of Youth and Sport,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,22,221,2213,,Ministry of Youth and Sport,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,22,221,2214,,Ministry of Youth and Sport,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,22,221,2215,,Ministry of Youth and Sport,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,404,40401,22,221,2216,,Ministry of Youth and Sport,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,21,211,2111,,Ministry of Women and Human Rights Dev.,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,526224,438520,7730
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,21,211,2112,,Ministry of Women and Human Rights Dev.,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,130800,109000,8400
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,22,221,2211,,Ministry of Women and Human Rights Dev.,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,22,221,2213,,Ministry of Women and Human Rights Dev.,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,22,221,2214,,Ministry of Women and Human Rights Dev.,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,22,221,2215,,Ministry of Women and Human Rights Dev.,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,May,2016-05,Expense,4,Social,4,405,40501,22,221,2216,,Ministry of Women and Human Rights Dev.,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,4000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,21,211,2111,,Office of the Presidency,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,1443420,1202850,120087
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,21,211,2112,,Office of the Presidency,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,976700,813916.6667,81390
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,21,213,2131,,Office of the Presidency,Other employee costs,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,34560,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,221,2211,,Office of the Presidency,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,133440,133440,11120
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,221,2212,,Office of the Presidency,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,51000,51000,4250
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,221,2213,,Office of the Presidency,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",408000,408000,68000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,221,2214,,Office of the Presidency,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,179010,179010,14917.5
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,221,2215,,Office of the Presidency,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,20400,20400,1700
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,221,2216,,Office of the Presidency,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,900000,900000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,223,2231,,Office of the Presidency,Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,,,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,101,10101,22,226,2261,,Office of the Presidency,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,461550,461550,38462.5
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,21,211,2111,,Office of the Parliament,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,1638852,1358697.5,141757
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,21,211,2112,,Office of the Parliament,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,934800,779000,87900
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,221,2211,,Office of the Parliament,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,153000,153000,12750
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,221,2212,,Office of the Parliament,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,66300,66300,5525
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,221,2213,,Office of the Parliament,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",194552,194552,32420
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,221,2214,,Office of the Parliament,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,78028,78028,6500
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,221,2215,,Office of the Parliament,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,191199,191199,15930
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,221,2216,,Office of the Parliament,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,480000,480000,58000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,22,226,2261,,Office of the Parliament,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,421593,421593,9099
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10201,26,262,2621,,Office of the Parliament,Current ,,26,262,2621,Grants,To international organizations,Current,150000,150000,25000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10202,21,211,2112,,Members of Parliament (Allowance),Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,11047200,9206000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10202,22,225,2251,,Members of Parliament (Allowance),Health and hygiene ,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,300000,300000,50000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,102,10202,22,226,2261,,Members of Parliament (Allowance),Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,506512,506512,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,21,211,2111,,Office of the Prime Minister,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,1027008,849102.5,79901
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,21,211,2112,,Office of the Prime Minister,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,799200,666000,66600
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,21,213,2131,,Office of the Prime Minister,Other employee costs,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,,280200,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,221,2211,,Office of the Prime Minister,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,996000,1176000,88000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,221,2212,,Office of the Prime Minister,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,51000,51000,4250
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,221,2213,,Office of the Prime Minister,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",408000,408000,34000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,221,2214,,Office of the Prime Minister,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,153000,153000,12750
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,221,2215,,Office of the Prime Minister,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,153000,153000,12750
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,221,2216,,Office of the Prime Minister,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,480000,480000,80000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10301,22,226,2261,,Office of the Prime Minister,Other General Expenses,,22,226,2261,Use of goods and services,Other expenses,Other expenses,887400,887400,73950
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,21,211,2111,,Environmental Directorate,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,331560,283650,23547
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,21,211,2112,,Environmental Directorate,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,44820,37350,3700
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,22,221,2211,,Environmental Directorate,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,2000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,22,221,2213,,Environmental Directorate,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",12000,12000,1000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,22,221,2214,,Environmental Directorate,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,12000,12000,1000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,22,221,2215,,Environmental Directorate,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,1000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10302,22,221,2216,,Environmental Directorate,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,12000,12000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,221,2211,,Capacity Injection Project,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,300000,250000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,221,2213,,Capacity Injection Project,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",10000,14400,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,221,2214,,Capacity Injection Project,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,10000,20000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,221,2215,,Capacity Injection Project,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,30000,65000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,221,2216,,Capacity Injection Project,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,5000,185000,5340
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,222,2221,,Capacity Injection Project,Education expenses,,22,222,2221,Use of goods and services,Education and training expenses,Education expenses,30000,20000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,222,2222,,Capacity Injection Project,Training expenses,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,30000,80000,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,223,2231,,Capacity Injection Project,Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,2324441,2748600,29455
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,22,224,2241,,Capacity Injection Project,Bank commissions,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,20000,63430,1189.72
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,103,10303,23,231,2314,,Capacity Injection Project,Other fixed assets,,31,311,3113,Nonfinancial assets,Fixed assets,,380000,940000,22500
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,21,211,2111,,Ministry of Foreign Affairs,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,843120,713141.6667,81134
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,21,211,2112,,Ministry of Foreign Affairs,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,249600,208000,32300
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,221,2211,,Ministry of Foreign Affairs,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,23000,23000,1916
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,221,2212,,Ministry of Foreign Affairs,Rent,,22,221,2212,Use of goods and services,General operating expenses,Rent,36000,36000,3000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,221,2213,,Ministry of Foreign Affairs,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",180000,180000,15000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,221,2214,,Ministry of Foreign Affairs,Repairs and maintenance ,,22,221,2215,Use of goods and services,General operating expenses,Repairs and maintenance,60000,60000,5000
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,221,2215,,Ministry of Foreign Affairs,Office materials and other consumables ,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,54000,54000,4500
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,221,2216,,Ministry of Foreign Affairs,Travel expenses ,,22,221,2216,Use of goods and services,General operating expenses,Travel,504000,504000,49125
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10401,22,223,2231,,Ministry of Foreign Affairs,Consulting and professional fees,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,,,
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10402,21,211,2111,,Embassies,Wages and salaries in cash,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,2196000,1830000,80730
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10402,21,211,2112,,Embassies,Allowances,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,1368000,1140000,50280
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10402,22,221,2211,,Embassies,Utilities,,22,221,2211,Use of goods and services,General operating expenses,Utilities,280800,280800,10320
dbSomaliaFgsRevExp,fgs,2016,Jun,2016-06,Expense,1,Administration,1,104,10402,22,221,2213,,Embassies,Fuel and lubricants,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",336000,336000,12345
